service_date,day_type,bus,rail_boardings,total_rides,components_sum,difference,difference_pct_of_total,year,month,month_name,quarter,day_of_week,day_type_label,bus_share,rail_share
2011-01-20,W,975376,674347,1649723,1649723,0,0.0,2011,1,January,Q1,Thursday,Weekday,0.5912362257178932,0.40876377428210675
2011-01-21,W,853208,598356,1451564,1451564,0,0.0,2011,1,January,Q1,Friday,Weekday,0.5877853129452094,0.41221468705479053
2011-01-22,A,522699,330666,853365,853365,0,0.0,2011,1,January,Q1,Saturday,Saturday,0.6125151605702133,0.3874848394297868
2011-01-23,U,375396,253697,629093,629093,0,0.0,2011,1,January,Q1,Sunday,Sunday/Holiday,0.5967257623276686,0.40327423767233145
2011-01-24,W,972155,654573,1626728,1626728,0,0.0,2011,1,January,Q1,Monday,Weekday,0.5976137375148151,0.402386262485185
2011-01-25,W,1006376,680037,1686413,1686413,0,0.0,2011,1,January,Q1,Tuesday,Weekday,0.5967553618241794,0.4032446381758205
2011-01-26,W,1014944,681652,1696596,1696596,0,0.0,2011,1,January,Q1,Wednesday,Weekday,0.5982237374130317,0.40177626258696825
2011-01-27,W,994412,685346,1679758,1679758,0,0.0,2011,1,January,Q1,Thursday,Weekday,0.5919971805462454,0.40800281945375466
2011-01-28,W,930518,655861,1586379,1586379,0,0.0,2011,1,January,Q1,Friday,Weekday,0.5865672704946296,0.4134327295053704
2011-01-29,A,617408,381200,998608,998608,0,0.0,2011,1,January,Q1,Saturday,Saturday,0.6182686299328666,0.3817313700671334
2011-01-30,U,406547,254689,661236,661236,0,0.0,2011,1,January,Q1,Sunday,Sunday/Holiday,0.6148288961883503,0.3851711038116497
2011-01-31,W,1001892,670399,1672291,1672291,0,0.0,2011,1,January,Q1,Monday,Weekday,0.5991134318130038,0.40088656818699614
2011-02-01,W,814985,640223,1455208,1455208,0,0.0,2011,2,February,Q1,Tuesday,Weekday,0.5600470860523031,0.4399529139476968
2011-02-02,W,219234,209287,428521,428521,0,0.0,2011,2,February,Q1,Wednesday,Weekday,0.5116061989960818,0.4883938010039181
2011-02-03,W,732420,580480,1312900,1312900,0,0.0,2011,2,February,Q1,Thursday,Weekday,0.5578642699367812,0.4421357300632188
2011-02-04,W,933210,715546,1648756,1648756,0,0.0,2011,2,February,Q1,Friday,Weekday,0.5660085543282329,0.43399144567176706
2011-02-05,A,615765,400440,1016205,1016205,0,0.0,2011,2,February,Q1,Saturday,Saturday,0.6059456507299216,0.3940543492700784
2011-02-06,U,402275,273038,675313,675313,0,0.0,2011,2,February,Q1,Sunday,Sunday/Holiday,0.5956867408149998,0.40431325918500016
2011-02-07,W,996782,693321,1690103,1690103,0,0.0,2011,2,February,Q1,Monday,Weekday,0.5897758893984568,0.41022411060154323
2011-02-08,W,986388,697441,1683829,1683829,0,0.0,2011,2,February,Q1,Tuesday,Weekday,0.5858005771369895,0.4141994228630104
2011-02-09,W,941631,676705,1618336,1618336,0,0.0,2011,2,February,Q1,Wednesday,Weekday,0.5818513584323651,0.4181486415676349
2011-02-10,W,940692,676869,1617561,1617561,0,0.0,2011,2,February,Q1,Thursday,Weekday,0.5815496293493723,0.4184503706506277
2011-02-11,W,965062,659696,1624758,1624758,0,0.0,2011,2,February,Q1,Friday,Weekday,0.5939727639439227,0.40602723605607727
2011-02-12,A,663253,415060,1078313,1078313,0,0.0,2011,2,February,Q1,Saturday,Saturday,0.6150839320308668,0.38491606796913325
2011-02-13,U,474048,303381,777429,777429,0,0.0,2011,2,February,Q1,Sunday,Sunday/Holiday,0.6097637211886874,0.3902362788113127
2011-02-14,W,1064293,708790,1773083,1773083,0,0.0,2011,2,February,Q1,Monday,Weekday,0.6002499600977507,0.39975003990224933
2011-02-15,W,1041367,702586,1743953,1743953,0,0.0,2011,2,February,Q1,Tuesday,Weekday,0.5971301978895074,0.40286980211049267
2011-02-16,W,1050045,709634,1759679,1759679,0,0.0,2011,2,February,Q1,Wednesday,Weekday,0.5967253118324422,0.40327468816755785
2011-02-17,W,1046143,719471,1765614,1765614,0,0.0,2011,2,February,Q1,Thursday,Weekday,0.5925094612978827,0.4074905387021172
2011-02-18,W,1053474,710682,1764156,1764156,0,0.0,2011,2,February,Q1,Friday,Weekday,0.5971546733962303,0.40284532660376976
2011-02-19,A,675487,431010,1106497,1106497,0,0.0,2011,2,February,Q1,Saturday,Saturday,0.6104734129419239,0.3895265870580761
2011-02-20,U,385554,261695,647249,647249,0,0.0,2011,2,February,Q1,Sunday,Sunday/Holiday,0.5956811057259261,0.4043188942740738
2011-02-21,W,706507,504444,1210951,1210951,0,0.0,2011,2,February,Q1,Monday,Weekday,0.5834315343890876,0.41656846561091243
2011-02-22,W,1004067,692661,1696728,1696728,0,0.0,2011,2,February,Q1,Tuesday,Weekday,0.5917666237605557,0.4082333762394444
2011-02-23,W,1026312,701009,1727321,1727321,0,0.0,2011,2,February,Q1,Wednesday,Weekday,0.594164026258003,0.405835973741997
2011-02-24,W,1030542,708692,1739234,1739234,0,0.0,2011,2,February,Q1,Thursday,Weekday,0.5925263650549609,0.407473634945039
2011-02-25,W,1015416,691267,1706683,1706683,0,0.0,2011,2,February,Q1,Friday,Weekday,0.5949646185026745,0.4050353814973255
2011-02-26,A,601634,393242,994876,994876,0,0.0,2011,2,February,Q1,Saturday,Saturday,0.6047326500991078,0.3952673499008922
2011-02-27,U,419643,278593,698236,698236,0,0.0,2011,2,February,Q1,Sunday,Sunday/Holiday,0.6010045314191763,0.3989954685808237
2011-02-28,W,1007930,681614,1689544,1689544,0,0.0,2011,2,February,Q1,Monday,Weekday,0.5965692518217933,0.4034307481782067
2011-03-01,W,1064543,709683,1774226,1774226,0,0.0,2011,3,March,Q1,Tuesday,Weekday,0.6000041708328026,0.3999958291671974
2011-03-02,W,1038790,702291,1741081,1741081,0,0.0,2011,3,March,Q1,Wednesday,Weekday,0.5966350790112579,0.40336492098874205
2011-03-03,W,1057767,709973,1767740,1767740,0,0.0,2011,3,March,Q1,Thursday,Weekday,0.5983724982180637,0.40162750178193624
2011-03-04,W,1019568,681216,1700784,1700784,0,0.0,2011,3,March,Q1,Friday,Weekday,0.5994694211610645,0.40053057883893545
2011-03-05,A,581121,375814,956935,956935,0,0.0,2011,3,March,Q1,Saturday,Saturday,0.6072732212741723,0.3927267787258278
2011-03-06,U,428668,275314,703982,703982,0,0.0,2011,3,March,Q1,Sunday,Sunday/Holiday,0.6089189780420522,0.3910810219579478
2011-03-07,W,889994,640899,1530893,1530893,0,0.0,2011,3,March,Q1,Monday,Weekday,0.5813561104531799,0.4186438895468201
2011-03-08,W,1054432,710380,1764812,1764812,0,0.0,2011,3,March,Q1,Tuesday,Weekday,0.5974755384709532,0.4025244615290467
2011-03-09,W,1014632,697366,1711998,1711998,0,0.0,2011,3,March,Q1,Wednesday,Weekday,0.5926595708639847,0.40734042913601537
2011-03-10,W,1019921,707389,1727310,1727310,0,0.0,2011,3,March,Q1,Thursday,Weekday,0.5904678372729851,0.4095321627270148
2011-03-11,W,1047012,708603,1755615,1755615,0,0.0,2011,3,March,Q1,Friday,Weekday,0.5963790466588631,0.40362095334113685
2011-03-12,A,630826,500559,1131385,1131385,0,0.0,2011,3,March,Q1,Saturday,Saturday,0.5575697043888685,0.4424302956111315
2011-03-13,U,429046,284406,713452,713452,0,0.0,2011,3,March,Q1,Sunday,Sunday/Holiday,0.601366314762591,0.3986336852374091
2011-03-14,W,1019671,686277,1705948,1705948,0,0.0,2011,3,March,Q1,Monday,Weekday,0.5977151706851557,0.40228482931484427
2011-03-15,W,1025714,699145,1724859,1724859,0,0.0,2011,3,March,Q1,Tuesday,Weekday,0.5946654190284539,0.40533458097154607
2011-03-16,W,1057440,725095,1782535,1782535,0,0.0,2011,3,March,Q1,Wednesday,Weekday,0.5932225734698057,0.40677742653019433
2011-03-17,W,1039329,730561,1769890,1769890,0,0.0,2011,3,March,Q1,Thursday,Weekday,0.5872280198204408,0.4127719801795592
2011-03-18,W,1028193,706274,1734467,1734467,0,0.0,2011,3,March,Q1,Friday,Weekday,0.5928005548678643,0.4071994451321357
2011-03-19,A,661882,426128,1088010,1088010,0,0.0,2011,3,March,Q1,Saturday,Saturday,0.6083418350934274,0.39165816490657257
2011-03-20,U,397653,263022,660675,660675,0,0.0,2011,3,March,Q1,Sunday,Sunday/Holiday,0.6018889771824271,0.39811102281757293
2011-03-21,W,1009091,661503,1670594,1670594,0,0.0,2011,3,March,Q1,Monday,Weekday,0.6040312607371988,0.39596873926280113
2011-03-22,W,964687,653024,1617711,1617711,0,0.0,2011,3,March,Q1,Tuesday,Weekday,0.5963283924013622,0.40367160759863785
2011-03-23,W,1000324,667467,1667791,1667791,0,0.0,2011,3,March,Q1,Wednesday,Weekday,0.5997897818131889,0.4002102181868112
2011-03-24,W,984660,671765,1656425,1656425,0,0.0,2011,3,March,Q1,Thursday,Weekday,0.5944488884193369,0.40555111158066315
2011-03-25,W,995334,661865,1657199,1657199,0,0.0,2011,3,March,Q1,Friday,Weekday,0.6006122378784926,0.39938776212150745
2011-03-26,A,603928,387317,991245,991245,0,0.0,2011,3,March,Q1,Saturday,Saturday,0.609262089594399,0.390737910405601
2011-03-27,U,421290,276610,697900,697900,0,0.0,2011,3,March,Q1,Sunday,Sunday/Holiday,0.6036538185986531,0.3963461814013469
2011-03-28,W,1005055,674351,1679406,1679406,0,0.0,2011,3,March,Q1,Monday,Weekday,0.5984586216793318,0.40154137832066816
2011-03-29,W,1018975,688681,1707656,1707656,0,0.0,2011,3,March,Q1,Tuesday,Weekday,0.5967097588741527,0.4032902411258474
2011-03-30,W,1022399,692860,1715259,1715259,0,0.0,2011,3,March,Q1,Wednesday,Weekday,0.5960610030321951,0.4039389969678049
2011-03-31,W,958648,709483,1668131,1668131,0,0.0,2011,3,March,Q1,Thursday,Weekday,0.5746838827406241,0.4253161172593759
2011-04-01,W,960123,712981,1673104,1673104,0,0.0,2011,4,April,Q2,Friday,Weekday,0.5738573334353394,0.42614266656466065
2011-04-02,A,688873,457067,1145940,1145940,0,0.0,2011,4,April,Q2,Saturday,Saturday,0.6011422936628444,0.3988577063371555
2011-04-03,U,450017,305328,755345,755345,0,0.0,2011,4,April,Q2,Sunday,Sunday/Holiday,0.5957767642600401,0.4042232357399599
2011-04-04,W,1021955,695709,1717664,1717664,0,0.0,2011,4,April,Q2,Monday,Weekday,0.5949679331929877,0.4050320668070123
2011-04-05,W,1063835,723943,1787778,1787778,0,0.0,2011,4,April,Q2,Tuesday,Weekday,0.5950599011734119,0.4049400988265881
2011-04-06,W,1032831,725191,1758022,1758022,0,0.0,2011,4,April,Q2,Wednesday,Weekday,0.5874960609139135,0.4125039390860865
2011-04-07,W,982880,719890,1702770,1702770,0,0.0,2011,4,April,Q2,Thursday,Weekday,0.5772241700288354,0.42277582997116464
2011-04-08,W,1006956,701186,1708142,1708142,0,0.0,2011,4,April,Q2,Friday,Weekday,0.5895036829490756,0.4104963170509243
2011-04-09,A,675312,462038,1137350,1137350,0,0.0,2011,4,April,Q2,Saturday,Saturday,0.5937591770343342,0.4062408229656658
2011-04-10,U,483207,359065,842272,842272,0,0.0,2011,4,April,Q2,Sunday,Sunday/Holiday,0.5736947209452529,0.42630527905474713
2011-04-11,W,999639,696423,1696062,1696062,0,0.0,2011,4,April,Q2,Monday,Weekday,0.5893882417034283,0.4106117582965717
2011-04-12,W,1036334,717458,1753792,1753792,0,0.0,2011,4,April,Q2,Tuesday,Weekday,0.5909104386381053,0.40908956136189467
2011-04-13,W,1040300,721206,1761506,1761506,0,0.0,2011,4,April,Q2,Wednesday,Weekday,0.5905742018477371,0.4094257981522629
2011-04-14,W,1016435,720731,1737166,1737166,0,0.0,2011,4,April,Q2,Thursday,Weekday,0.5851110371720377,0.41488896282796234
2011-04-15,W,966032,691935,1657967,1657967,0,0.0,2011,4,April,Q2,Friday,Weekday,0.5826605716519087,0.41733942834809135
2011-04-16,A,587114,398192,985306,985306,0,0.0,2011,4,April,Q2,Saturday,Saturday,0.5958697095115629,0.40413029048843707
2011-04-17,U,452131,306186,758317,758317,0,0.0,2011,4,April,Q2,Sunday,Sunday/Holiday,0.5962295451638299,0.4037704548361701
2011-04-18,W,861574,655013,1516587,1516587,0,0.0,2011,4,April,Q2,Monday,Weekday,0.5681006101199602,0.43189938988003984
2011-04-19,W,862770,627085,1489855,1489855,0,0.0,2011,4,April,Q2,Tuesday,Weekday,0.5790966234969175,0.4209033765030825
2011-04-20,W,895201,684367,1579568,1579568,0,0.0,2011,4,April,Q2,Wednesday,Weekday,0.5667378675688542,0.43326213243114575
2011-04-21,W,919676,685284,1604960,1604960,0,0.0,2011,4,April,Q2,Thursday,Weekday,0.5730211344831024,0.4269788655168976
2011-04-22,W,767236,583531,1350767,1350767,0,0.0,2011,4,April,Q2,Friday,Weekday,0.5680002546701245,0.43199974532987556
2011-04-23,A,644228,421767,1065995,1065995,0,0.0,2011,4,April,Q2,Saturday,Saturday,0.6043442980501784,0.3956557019498215
2011-04-24,U,415484,274724,690208,690208,0,0.0,2011,4,April,Q2,Sunday,Sunday/Holiday,0.6019692614400297,0.39803073855997034
2011-04-25,W,970581,685301,1655882,1655882,0,0.0,2011,4,April,Q2,Monday,Weekday,0.5861414037956811,0.4138585962043189
2011-04-26,W,1009393,717303,1726696,1726696,0,0.0,2011,4,April,Q2,Tuesday,Weekday,0.584580609441384,0.415419390558616
2011-04-27,W,960037,712176,1672213,1672213,0,0.0,2011,4,April,Q2,Wednesday,Weekday,0.5741116711806451,0.42588832881935496
2011-04-28,W,972352,710559,1682911,1682911,0,0.0,2011,4,April,Q2,Thursday,Weekday,0.5777798112912685,0.42222018870873146
2011-04-29,W,1083692,738332,1822024,1822024,0,0.0,2011,4,April,Q2,Friday,Weekday,0.5947737241660922,0.4052262758339078
2011-04-30,A,677693,452569,1130262,1130262,0,0.0,2011,4,April,Q2,Saturday,Saturday,0.5995892987643573,0.4004107012356427
2011-05-01,U,474621,320956,795577,795577,0,0.0,2011,5,May,Q2,Sunday,Sunday/Holiday,0.5965745616074873,0.4034254383925126
2011-05-02,W,1040468,694159,1734627,1734627,0,0.0,2011,5,May,Q2,Monday,Weekday,0.5998223249148088,0.4001776750851912
2011-05-03,W,1063059,708526,1771585,1771585,0,0.0,2011,5,May,Q2,Tuesday,Weekday,0.6000609623585659,0.39993903764143407
2011-05-04,W,1068494,718706,1787200,1787200,0,0.0,2011,5,May,Q2,Wednesday,Weekday,0.5978592211280215,0.4021407788719785
2011-05-05,W,1045556,720006,1765562,1765562,0,0.0,2011,5,May,Q2,Thursday,Weekday,0.5921944400706404,0.40780555992935963
2011-05-06,W,1054724,732966,1787690,1787690,0,0.0,2011,5,May,Q2,Friday,Weekday,0.5899926721075802,0.41000732789241984
2011-05-07,A,642855,443268,1086123,1086123,0,0.0,2011,5,May,Q2,Saturday,Saturday,0.5918804776254624,0.4081195223745377
2011-05-08,U,474170,325850,800020,800020,0,0.0,2011,5,May,Q2,Sunday,Sunday/Holiday,0.5926976825579361,0.40730231744206397
2011-05-09,W,996746,680206,1676952,1676952,0,0.0,2011,5,May,Q2,Monday,Weekday,0.594379564829524,0.40562043517047597
2011-05-10,W,1050936,734088,1785024,1785024,0,0.0,2011,5,May,Q2,Tuesday,Weekday,0.5887517478756588,0.4112482521243412
2011-05-11,W,1022323,724069,1746392,1746392,0,0.0,2011,5,May,Q2,Wednesday,Weekday,0.5853914814085268,0.4146085185914732
2011-05-12,W,1026861,739195,1766056,1766056,0,0.0,2011,5,May,Q2,Thursday,Weekday,0.5814430572982963,0.4185569427017037
2011-05-13,W,1005681,728981,1734662,1734662,0,0.0,2011,5,May,Q2,Friday,Weekday,0.5797561715192932,0.4202438284807069
2011-05-14,A,574990,412250,987240,987240,0,0.0,2011,5,May,Q2,Saturday,Saturday,0.5824217009035291,0.417578299096471
2011-05-15,U,386219,279473,665692,665692,0,0.0,2011,5,May,Q2,Sunday,Sunday/Holiday,0.5801767183622456,0.4198232816377544
2011-05-16,W,1002206,683002,1685208,1685208,0,0.0,2011,5,May,Q2,Monday,Weekday,0.5947075969257207,0.4052924030742793
2011-05-17,W,1012424,694950,1707374,1707374,0,0.0,2011,5,May,Q2,Tuesday,Weekday,0.5929714286383652,0.4070285713616349
2011-05-18,W,996766,688457,1685223,1685223,0,0.0,2011,5,May,Q2,Wednesday,Weekday,0.5914742440614684,0.4085257559385316
2011-05-19,W,1014161,705964,1720125,1720125,0,0.0,2011,5,May,Q2,Thursday,Weekday,0.5895856405784463,0.4104143594215537
2011-05-20,W,1027404,710957,1738361,1738361,0,0.0,2011,5,May,Q2,Friday,Weekday,0.5910187814843982,0.40898121851560176
2011-05-21,A,625518,421143,1046661,1046661,0,0.0,2011,5,May,Q2,Saturday,Saturday,0.5976318980070912,0.4023681019929089
2011-05-22,U,460481,321421,781902,781902,0,0.0,2011,5,May,Q2,Sunday,Sunday/Holiday,0.5889241874301383,0.4110758125698617
2011-05-23,W,997460,682656,1680116,1680116,0,0.0,2011,5,May,Q2,Monday,Weekday,0.5936851979268098,0.4063148020731902
2011-05-24,W,1019381,719974,1739355,1739355,0,0.0,2011,5,May,Q2,Tuesday,Weekday,0.5860683989179897,0.41393160108201027
2011-05-25,W,932486,676081,1608567,1608567,0,0.0,2011,5,May,Q2,Wednesday,Weekday,0.579699819777479,0.420300180222521
2011-05-26,W,954623,693660,1648283,1648283,0,0.0,2011,5,May,Q2,Thursday,Weekday,0.5791620735031545,0.4208379264968455
2011-05-27,W,1005068,695755,1700823,1700823,0,0.0,2011,5,May,Q2,Friday,Weekday,0.590930390757886,0.40906960924211394
2011-05-28,A,586663,420778,1007441,1007441,0,0.0,2011,5,May,Q2,Saturday,Saturday,0.5823298833380813,0.41767011666191867
2011-05-29,U,392008,306407,698415,698415,0,0.0,2011,5,May,Q2,Sunday,Sunday/Holiday,0.5612823321377691,0.43871766786223093
2011-05-30,U,512702,387955,900657,900657,0,0.0,2011,5,May,Q2,Monday,Sunday/Holiday,0.5692533339551017,0.43074666604489836
2011-05-31,W,976956,683927,1660883,1660883,0,0.0,2011,5,May,Q2,Tuesday,Weekday,0.5882148230790489,0.41178517692095107
2011-06-01,W,1077060,728801,1805861,1805861,0,0.0,2011,6,June,Q2,Wednesday,Weekday,0.5964246417636795,0.4035753582363205
2011-06-02,W,1037191,707569,1744760,1744760,0,0.0,2011,6,June,Q2,Thursday,Weekday,0.5944605561796464,0.4055394438203535
2011-06-03,W,1084952,753705,1838657,1838657,0,0.0,2011,6,June,Q2,Friday,Weekday,0.590078519267052,0.40992148073294804
2011-06-04,A,660496,465907,1126403,1126403,0,0.0,2011,6,June,Q2,Saturday,Saturday,0.5863762791824951,0.4136237208175049
2011-06-05,U,498740,355072,853812,853812,0,0.0,2011,6,June,Q2,Sunday,Sunday/Holiday,0.5841332752409195,0.41586672475908043
2011-06-06,W,1026379,723353,1749732,1749732,0,0.0,2011,6,June,Q2,Monday,Weekday,0.5865921181072301,0.4134078818927699
2011-06-07,W,1023477,727689,1751166,1751166,0,0.0,2011,6,June,Q2,Tuesday,Weekday,0.5844545862585272,0.4155454137414728
2011-06-08,W,1027909,731488,1759397,1759397,0,0.0,2011,6,June,Q2,Wednesday,Weekday,0.584239372921518,0.415760627078482
2011-06-09,W,925826,677601,1603427,1603427,0,0.0,2011,6,June,Q2,Thursday,Weekday,0.577404521690105,0.42259547830989497
2011-06-10,W,991111,699233,1690344,1690344,0,0.0,2011,6,June,Q2,Friday,Weekday,0.5863368639756168,0.4136631360243832
2011-06-11,A,639456,452885,1092341,1092341,0,0.0,2011,6,June,Q2,Saturday,Saturday,0.5853996142230311,0.4146003857769689
2011-06-12,U,492490,388957,881447,881447,0,0.0,2011,6,June,Q2,Sunday,Sunday/Holiday,0.5587289990209281,0.4412710009790719
2011-06-13,W,1005818,726932,1732750,1732750,0,0.0,2011,6,June,Q2,Monday,Weekday,0.5804749675371519,0.41952503246284806
2011-06-14,W,1009778,739810,1749588,1749588,0,0.0,2011,6,June,Q2,Tuesday,Weekday,0.5771518780421447,0.4228481219578552
2011-06-15,W,927263,708511,1635774,1635774,0,0.0,2011,6,June,Q2,Wednesday,Weekday,0.566864982570942,0.433135017429058
2011-06-16,W,960885,741999,1702884,1702884,0,0.0,2011,6,June,Q2,Thursday,Weekday,0.5642692044789898,0.43573079552101024
2011-06-17,W,1038570,787772,1826342,1826342,0,0.0,2011,6,June,Q2,Friday,Weekday,0.5686612912587018,0.4313387087412982
2011-06-18,A,668147,502500,1170647,1170647,0,0.0,2011,6,June,Q2,Saturday,Saturday,0.5707501919878495,0.42924980801215057
2011-06-19,U,479157,352290,831447,831447,0,0.0,2011,6,June,Q2,Sunday,Sunday/Holiday,0.5762928966007455,0.42370710339925455
2011-06-20,W,863375,666828,1530203,1530203,0,0.0,2011,6,June,Q2,Monday,Weekday,0.5642225247238438,0.4357774752761562
2011-06-21,W,928457,698702,1627159,1627159,0,0.0,2011,6,June,Q2,Tuesday,Weekday,0.5706000458467796,0.4293999541532204
2011-06-22,W,906400,695241,1601641,1601641,0,0.0,2011,6,June,Q2,Wednesday,Weekday,0.5659195787320629,0.43408042126793706
2011-06-23,W,918605,692002,1610607,1610607,0,0.0,2011,6,June,Q2,Thursday,Weekday,0.5703470803243746,0.4296529196756254
2011-06-24,W,923487,714821,1638308,1638308,0,0.0,2011,6,June,Q2,Friday,Weekday,0.5636833855416686,0.4363166144583314
2011-06-25,A,672716,511370,1184086,1184086,0,0.0,2011,6,June,Q2,Saturday,Saturday,0.5681310310230845,0.4318689689769155
2011-06-26,U,513140,561689,1074829,1074829,0,0.0,2011,6,June,Q2,Sunday,Sunday/Holiday,0.47741547725266065,0.5225845227473394
2011-06-27,W,915375,702396,1617771,1617771,0,0.0,2011,6,June,Q2,Monday,Weekday,0.5658248293485295,0.43417517065147043
2011-06-28,W,974240,768178,1742418,1742418,0,0.0,2011,6,June,Q2,Tuesday,Weekday,0.5591310466260105,0.44086895337398946
2011-06-29,W,966399,754551,1720950,1720950,0,0.0,2011,6,June,Q2,Wednesday,Weekday,0.5615497254423429,0.4384502745576571
2011-06-30,W,947943,753565,1701508,1701508,0,0.0,2011,6,June,Q2,Thursday,Weekday,0.5571193317927391,0.44288066820726085
2011-07-01,W,940403,723107,1663510,1663510,0,0.0,2011,7,July,Q3,Friday,Weekday,0.565312501878558,0.43468749812144203
2011-07-02,A,701711,514859,1216570,1216570,0,0.0,2011,7,July,Q3,Saturday,Saturday,0.5767945946390262,0.4232054053609739
2011-07-03,U,546895,441925,988820,988820,0,0.0,2011,7,July,Q3,Sunday,Sunday/Holiday,0.5530784166986914,0.44692158330130866
2011-07-04,U,502623,375468,878091,878091,0,0.0,2011,7,July,Q3,Monday,Sunday/Holiday,0.5724042268967567,0.42759577310324326
2011-07-05,W,944119,684091,1628210,1628210,0,0.0,2011,7,July,Q3,Tuesday,Weekday,0.5798508791863457,0.42014912081365424
